university,name
http://www.wikidata.org/entity/Q2495675,Universidad Católica Boliviana San Pablo
http://www.wikidata.org/entity/Q2495679,Chapingo Autonomous University
http://www.wikidata.org/entity/Q2495682,Autonomous University of Tlaxcala
http://www.wikidata.org/entity/Q2495685,Universidad Internacional del Ecuador
http://www.wikidata.org/entity/Q2495702,Universidad Nacional del Este
http://www.wikidata.org/entity/Q2495708,UTE University
http://www.wikidata.org/entity/Q2495711,National Pedagogic University
http://www.wikidata.org/entity/Q2495713,Universidad San Francisco de Quito
http://www.wikidata.org/entity/Q2495731,University of Colima
http://www.wikidata.org/entity/Q2495744,University of the Llanos
http://www.wikidata.org/entity/Q2495752,Universidade do Extremo Sul Catarinense
http://www.wikidata.org/entity/Q3529996,Centre for Cellular and Molecular Biology
http://www.wikidata.org/entity/Q3530803,Cochin University of Science and Technology
http://www.wikidata.org/entity/Q3532921,Toulouse School of Economics
http://www.wikidata.org/entity/Q3533383,The Volgograd State Medical University
http://www.wikidata.org/entity/Q3533388,Tver State Medical Academy
http://www.wikidata.org/entity/Q3534400,Bharathiar University
http://www.wikidata.org/entity/Q3534731,University of Kelaniya
http://www.wikidata.org/entity/Q3534875,University of Colombo School of Computing
http://www.wikidata.org/entity/Q649998,University of Nairobi
http://www.wikidata.org/entity/Q650358,Catholic University of Mozambique
http://www.wikidata.org/entity/Q650473,Agricultural University of Tajikistan
http://www.wikidata.org/entity/Q650982,National University of Rwanda
http://www.wikidata.org/entity/Q651133,National University of Uzbekistan
http://www.wikidata.org/entity/Q2399276,Częstochowa University of Technology
http://www.wikidata.org/entity/Q2399293,Technical University of Gabrovo
http://www.wikidata.org/entity/Q2399323,Universiti Teknikal Malaysia Melaka
http://www.wikidata.org/entity/Q2399342,Qingdao University of Technology
http://www.wikidata.org/entity/Q2399345,Vaal University of Technology
http://www.wikidata.org/entity/Q2399361,Technical University of Varna
http://www.wikidata.org/entity/Q2399398,Academy of Technology and Humanities in Bielsko-Biała
http://www.wikidata.org/entity/Q2399553,Almaty University of Technology
http://www.wikidata.org/entity/Q2405067,Université Hassan 1er
http://www.wikidata.org/entity/Q2405920,"Institut des Risques Industriels, Assurantiels et Financiers"
http://www.wikidata.org/entity/Q2406422,Quang Binh University
http://www.wikidata.org/entity/Q2407584,Texas A&M University–Commerce
http://www.wikidata.org/entity/Q2424299,International School for Advanced Studies
http://www.wikidata.org/entity/Q637346,University of West Alabama
http://www.wikidata.org/entity/Q638434,Bolivarian University of Venezuela
http://www.wikidata.org/entity/Q638859,Mills College at Northeastern
http://www.wikidata.org/entity/Q639417,Pázmáneum
http://www.wikidata.org/entity/Q641084,Arellano University
http://www.wikidata.org/entity/Q641889,Universidad de Guanajuato
http://www.wikidata.org/entity/Q642216,Joint Special Operations University
http://www.wikidata.org/entity/Q642310,Shih Chien University
http://www.wikidata.org/entity/Q4412477,Northwestern Institute of Press
http://www.wikidata.org/entity/Q4412485,North-Caucasian Mining and Metallurgical Institute
http://www.wikidata.org/entity/Q4412486,Armavir Institute of Economics and Finance
http://www.wikidata.org/entity/Q4412491,North Caucasian Federal University
http://www.wikidata.org/entity/Q4412495,North Kazakhstan State University
http://www.wikidata.org/entity/Q4412511,North Ossetian State University
http://www.wikidata.org/entity/Q4418173,Xian Eurasia University
http://www.wikidata.org/entity/Q4418179,Xi'an University of Architecture and Technology
http://www.wikidata.org/entity/Q4418229,Siberian State Academy of Finance and Banking
http://www.wikidata.org/entity/Q4418232,Siberian State University of Geosystems and Technologies
http://www.wikidata.org/entity/Q4418236,Siberian State Automobile and Highway Academy
http://www.wikidata.org/entity/Q4418282,Siberian Transport University
http://www.wikidata.org/entity/Q4418283,Siberian State University of Telecommunications and Informatics
http://www.wikidata.org/entity/Q4418285,Siberian State Industrial University
http://www.wikidata.org/entity/Q4418288,Siberian State Technological University
http://www.wikidata.org/entity/Q3535426,Sri Venkateswara University
http://www.wikidata.org/entity/Q3537579,Mother Teresa Women's University
http://www.wikidata.org/entity/Q3537680,Open University of Sri Lanka
http://www.wikidata.org/entity/Q3538324,University of Southern Somalia
http://www.wikidata.org/entity/Q3539296,Trinity Washington University
http://www.wikidata.org/entity/Q3540728,Kyushu Dental University
http://www.wikidata.org/entity/Q3543934,Universidad de Zamboanga
http://www.wikidata.org/entity/Q3543958,University of Cebu
http://www.wikidata.org/entity/Q3543973,Trinity University of Asia
http://www.wikidata.org/entity/Q3543979,University of Bohol
http://www.wikidata.org/entity/Q3545832,International University
http://www.wikidata.org/entity/Q3547053,Batangas State University
http://www.wikidata.org/entity/Q3547506,Manuel L. Quezon University
http://www.wikidata.org/entity/Q2496107,University Of Nizwa
http://www.wikidata.org/entity/Q2496110,University of Northampton
http://www.wikidata.org/entity/Q2496116,Northwest University
http://www.wikidata.org/entity/Q2496136,Rafael Landívar University
http://www.wikidata.org/entity/Q2496139,University of Rinteln
http://www.wikidata.org/entity/Q2496153,University of Ruse
http://www.wikidata.org/entity/Q2496161,Singidunum University
http://www.wikidata.org/entity/Q2496166,Sohar University
http://www.wikidata.org/entity/Q2496176,Ubon Ratchathani University
http://www.wikidata.org/entity/Q2496184,University of Zenica
http://www.wikidata.org/entity/Q3547517,Metropolitan Hospital College of Nursing
http://www.wikidata.org/entity/Q3547527,Lyceum of the Philippines University
http://www.wikidata.org/entity/Q3547533,Asia Pacific College
http://www.wikidata.org/entity/Q3547539,University of Caloocan City
http://www.wikidata.org/entity/Q3547544,Angelicum College
http://www.wikidata.org/entity/Q3547559,Universidad de Sta. Isabel
http://www.wikidata.org/entity/Q3547571,Philippine Christian University
http://www.wikidata.org/entity/Q3547576,Angeles University Foundation
http://www.wikidata.org/entity/Q3547580,University of the Cordilleras
http://www.wikidata.org/entity/Q3547601,National University
http://www.wikidata.org/entity/Q3547605,Manila Tytana Colleges
http://www.wikidata.org/entity/Q3547613,New Era University
http://www.wikidata.org/entity/Q3547629,University of Batangas
http://www.wikidata.org/entity/Q3547647,Southern Luzon State University
http://www.wikidata.org/entity/Q3547651,Rizal Technological University
http://www.wikidata.org/entity/Q3547658,Caraga State University
http://www.wikidata.org/entity/Q3547665,Adventist University of the Philippines
http://www.wikidata.org/entity/Q2495760,State University of Minas Gerais
http://www.wikidata.org/entity/Q2495768,Universitas Studii Coloniensis
http://www.wikidata.org/entity/Q2495772,Universidade do Sul de Santa Catarina
http://www.wikidata.org/entity/Q2495812,Universiti Tun Hussein Onn Malaysia
http://www.wikidata.org/entity/Q2495825,University of Arkansas at Pine Bluff
http://www.wikidata.org/entity/Q2495828,University of Arkansas – Fort Smith
http://www.wikidata.org/entity/Q2495829,Saint Petersburg Mining University
http://www.wikidata.org/entity/Q2495841,"University of Colorado, Colorado Springs"
http://www.wikidata.org/entity/Q2495895,University of Palestine
http://www.wikidata.org/entity/Q658984,University of Manila
http://www.wikidata.org/entity/Q659255,University of West Florida
http://www.wikidata.org/entity/Q659706,Illinois Institute of Technology
http://www.wikidata.org/entity/Q660856,Islamic University of Technology
http://www.wikidata.org/entity/Q661322,Hong Bang University
http://www.wikidata.org/entity/Q661971,Universidad Católica de Santiago de Guayaquil
http://www.wikidata.org/entity/Q651139,Turkmen Institute of National Economy
http://www.wikidata.org/entity/Q651233,Osaka University
http://www.wikidata.org/entity/Q1525831,The University of Texas MD Anderson Cancer Center
http://www.wikidata.org/entity/Q1528161,Tubman University
http://www.wikidata.org/entity/Q1528530,Sacred Heart University Luxembourg
http://www.wikidata.org/entity/Q1528756,Tajik National University
http://www.wikidata.org/entity/Q1529083,State University of Tetovo
http://www.wikidata.org/entity/Q1531782,Russian State Agricultural University
http://www.wikidata.org/entity/Q4406404,Samara State Transport University
http://www.wikidata.org/entity/Q4406405,Samara State University of Economics
http://www.wikidata.org/entity/Q4406409,Samara State University
http://www.wikidata.org/entity/Q4407660,Saint Petersburg State Academy of Veterinary Medicine
http://www.wikidata.org/entity/Q4407665,Saint Petersburg State Chemical-Pharmaceutical Academy
http://www.wikidata.org/entity/Q4407667,North-Western State Medical University named after I. I. Mechnikov
http://www.wikidata.org/entity/Q4407669,Saint Petersburg Medical Academy of Postgraduate Education
http://www.wikidata.org/entity/Q4407686,St. Petersburg Naval Institute
http://www.wikidata.org/entity/Q4407693,Saint Petersburg State Marine Technical University
http://www.wikidata.org/entity/Q2473125,University Nancy II
http://www.wikidata.org/entity/Q2473859,Uganda Christian University
http://www.wikidata.org/entity/Q2474260,UiTM Kampus Sabah
http://www.wikidata.org/entity/Q2478211,Lusíada University of Porto
http://www.wikidata.org/entity/Q2485002,University of Luzon
http://www.wikidata.org/entity/Q2485010,West Visayas State University
http://www.wikidata.org/entity/Q2485020,University of the Visayas
http://www.wikidata.org/entity/Q2485026,University of Southeastern Philippines
http://www.wikidata.org/entity/Q2485032,University of Mindanao
http://www.wikidata.org/entity/Q2485041,University of Northern Philippines
http://www.wikidata.org/entity/Q2492346,Independente University
http://www.wikidata.org/entity/Q2492836,University of International Relations
http://www.wikidata.org/entity/Q2492920,China Foreign Affairs University
http://www.wikidata.org/entity/Q649578,University of Gabès
http://www.wikidata.org/entity/Q649589,University of Kalamoon
http://www.wikidata.org/entity/Q649868,Hunan University
http://www.wikidata.org/entity/Q649882,Yunnan University
http://www.wikidata.org/entity/Q649895,Zhengzhou University
http://www.wikidata.org/entity/Q2526468,Vincennes University
http://www.wikidata.org/entity/Q2528770,Vitrina University
http://www.wikidata.org/entity/Q2529518,University of Tripoli
http://www.wikidata.org/entity/Q2531629,University of Verona
http://www.wikidata.org/entity/Q2542715,University of Aruba
http://www.wikidata.org/entity/Q2553607,Webster University - Geneva Campus
http://www.wikidata.org/entity/Q3551610,Université Norbert Zongo
http://www.wikidata.org/entity/Q3551611,Université de Kolwezi
http://www.wikidata.org/entity/Q3551613,Kismayo University
http://www.wikidata.org/entity/Q3551614,University of Košice
http://www.wikidata.org/entity/Q3551615,Université de Likasi
http://www.wikidata.org/entity/Q3551616,Université de Lisala
http://www.wikidata.org/entity/Q3551618,University of Lomé
http://www.wikidata.org/entity/Q3551622,University of Mahajanga
http://www.wikidata.org/entity/Q3551623,Université Dan Dicko Dankoulodo de Maradi
http://www.wikidata.org/entity/Q3551625,Université de Mbuji Mayi
http://www.wikidata.org/entity/Q3551627,Université de Mbandaka
http://www.wikidata.org/entity/Q3551629,Maseno University
http://www.wikidata.org/entity/Q3551631,Meisei University
http://www.wikidata.org/entity/Q3551634,Miyagi University
http://www.wikidata.org/entity/Q657374,University of Mary Washington
http://www.wikidata.org/entity/Q658192,Vilnius University
http://www.wikidata.org/entity/Q4418290,Siberian Academy of Physical Culture
http://www.wikidata.org/entity/Q4418318,Siberian University of Consumer Cooperation
http://www.wikidata.org/entity/Q4420840,College for Noble Orphans (Gatchina)
http://www.wikidata.org/entity/Q4422083,Skolkovo Institute of Science and Technology
http://www.wikidata.org/entity/Q4424939,Smolensk State Agricultural Academy
http://www.wikidata.org/entity/Q4424975,Smolensk State University
http://www.wikidata.org/entity/Q4424987,Smolensk branch of Moscow Power Engineering Institute
http://www.wikidata.org/entity/Q4425478,Snezhinsk Physics and Technology Institute
